,ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling
59562,59563,Female,30,First-time,Business,Business,787,18,22.0,1,1,5,1,4,5,1,5,1,1,4,1,1,5
59563,59564,Female,28,Returning,Business,Business,964,4,0.0,3,3,3,4,3,5,4,4,4,4,5,3,4,5
59564,59565,Female,27,Returning,Business,Business,787,0,4.0,3,3,4,5,3,3,5,5,5,5,5,3,5,5
59565,59566,Female,41,Returning,Business,Business,2246,27,20.0,1,1,3,5,1,4,5,5,3,2,4,1,4,4
59566,59567,Female,58,Returning,Business,Business,2617,10,0.0,2,2,4,5,2,5,5,5,5,4,5,2,5,5
59567,59568,Male,52,Returning,Business,Business,1690,8,7.0,3,3,3,5,3,5,4,5,3,3,5,3,5,5
59568,59569,Male,42,Returning,Business,Business,1583,0,0.0,5,5,5,5,5,4,4,4,5,5,4,5,4,4
59569,59570,Male,47,Returning,Business,Business,3196,0,0.0,2,5,5,4,2,4,4,4,4,2,4,2,4,4
59570,59571,Male,23,Returning,Business,Business,854,37,30.0,5,5,4,5,5,4,5,3,5,5,4,5,5,4
59571,59572,Female,53,Returning,Business,Business,3250,0,0.0,5,5,4,5,5,5,5,5,5,2,5,5,5,5
59572,59573,Female,20,First-time,Business,Economy,965,35,34.0,0,0,5,0,2,4,2,4,2,2,4,1,2,5
59573,59574,Female,45,Returning,Business,Business,854,0,0.0,2,2,3,4,2,4,5,4,3,4,4,2,4,4
59574,59575,Male,49,Returning,Business,Business,1620,8,0.0,2,2,5,4,2,4,5,4,5,2,4,2,4,4
59575,59576,Female,22,First-time,Business,Economy,787,0,0.0,1,1,1,1,3,3,3,3,4,4,3,1,4,3
59576,59577,Female,39,Returning,Business,Business,965,0,0.0,3,3,4,5,3,5,5,5,4,4,5,3,5,5
59577,59578,Male,33,Returning,Business,Business,2291,0,0.0,4,5,1,3,5,2,3,5,3,3,3,3,3,2
59578,59579,Female,47,Returning,Business,Business,2435,161,164.0,5,5,4,4,5,3,4,4,4,4,3,5,5,5
59579,59580,Male,39,Returning,Business,Business,1892,15,0.0,1,1,4,4,1,3,4,4,3,3,3,1,3,3
59580,59581,Male,16,Returning,Business,Economy,956,7,6.0,1,1,3,4,1,3,2,5,4,4,3,4,4,4
59581,59582,Female,25,First-time,Business,Business,956,0,0.0,0,2,4,2,2,4,5,4,1,1,5,2,1,5
59582,59583,Male,41,Returning,Business,Business,2733,0,0.0,5,5,3,5,5,5,4,5,5,5,5,5,5,5
59583,59584,Female,56,Returning,Business,Business,2349,0,0.0,3,5,2,3,3,3,2,3,3,1,3,3,3,3
59584,59585,Male,41,Returning,Business,Economy,787,11,0.0,0,0,1,1,4,2,5,5,4,4,3,1,4,3
59585,59586,Male,28,Returning,Business,Business,787,2,29.0,2,2,2,1,2,1,1,3,1,1,2,1,1,2
59586,59587,Male,47,Returning,Business,Business,787,0,0.0,3,3,5,5,3,4,5,4,3,2,4,3,4,4
59587,59588,Female,52,Returning,Business,Business,1889,7,10.0,4,4,5,4,4,5,4,5,5,2,5,4,5,5
59588,59589,Male,54,Returning,Business,Business,1582,0,0.0,4,4,3,5,4,3,5,3,3,3,3,4,3,3
59589,59590,Female,23,First-time,Business,Business,854,8,0.0,0,4,5,4,4,5,3,3,3,3,5,4,3,4
59590,59591,Female,27,First-time,Business,Business,854,12,21.0,2,2,5,2,5,3,1,2,4,4,4,2,4,4
59591,59592,Male,59,Returning,Business,Business,2671,0,0.0,2,2,3,5,2,4,5,4,5,3,4,2,4,4
59592,59593,Female,23,Returning,Business,Business,3376,6,0.0,5,5,2,3,5,3,4,4,4,4,3,4,4,3
59593,59594,Female,39,Returning,Business,Business,3535,1,40.0,4,4,4,5,4,5,5,5,5,3,5,4,5,5
59594,59595,Female,24,Returning,Business,Business,1673,3,6.0,1,1,4,4,1,4,4,3,4,4,4,1,4,5
59595,59596,Male,21,First-time,Business,Economy,854,7,0.0,3,3,5,3,4,5,3,2,3,3,4,3,3,4
59596,59597,Female,35,First-time,Business,Business,964,0,0.0,4,4,3,4,5,4,1,3,1,1,5,4,1,4
59597,59598,Female,48,Returning,Business,Business,3253,0,0.0,4,4,5,5,4,5,4,5,5,5,5,4,5,5
59598,59599,Female,30,Returning,Business,Business,3720,27,12.0,1,1,3,3,1,2,2,4,2,2,4,2,2,3
59599,59600,Male,27,First-time,Business,Business,854,10,15.0,5,5,5,5,2,5,1,3,1,1,4,5,1,5
59600,59601,Female,52,Returning,Business,Business,965,0,0.0,2,2,5,4,2,5,4,5,3,4,5,2,5,5
59601,59602,Male,60,Returning,Business,Business,3714,25,4.0,3,2,3,5,3,2,4,2,5,3,2,3,2,2
59602,59603,Male,43,Returning,Business,Business,3004,0,0.0,3,3,4,5,3,5,4,5,5,2,5,3,5,5
59603,59604,Female,20,Returning,Business,Economy,965,0,0.0,4,4,2,2,4,4,2,1,2,2,4,2,2,3
59604,59605,Male,44,Returning,Business,Business,3829,0,0.0,1,1,3,5,1,4,4,4,3,2,4,1,4,4
59605,59606,Male,33,Returning,Business,Business,2640,66,87.0,2,2,4,2,2,1,2,4,2,2,3,2,2,4
59606,59607,Male,39,Returning,Business,Business,2687,26,11.0,4,4,3,4,4,4,4,4,4,5,4,4,4,4
59607,59608,Female,30,Returning,Business,Economy,964,3,0.0,2,2,4,1,2,3,1,1,1,1,3,1,1,4
59608,59609,Male,37,Returning,Business,Economy,854,0,15.0,2,2,3,3,2,4,3,3,3,3,2,3,3,3
59609,59610,Female,23,Returning,Business,Business,3872,0,0.0,4,4,2,3,4,4,2,5,2,2,3,2,2,4
59610,59611,Female,46,Returning,Business,Business,2965,13,0.0,4,4,4,4,4,5,5,5,4,4,5,4,5,5
59611,59612,Female,50,Returning,Business,Business,3019,0,3.0,3,1,5,5,1,4,5,4,5,2,4,1,4,4
59612,59613,Female,23,Returning,Business,Business,3737,22,22.0,1,1,3,3,1,3,3,4,3,3,3,3,3,3
59613,59614,Male,35,First-time,Business,Business,787,70,49.0,2,2,5,2,3,3,5,5,5,5,4,2,5,5
59614,59615,Female,42,Returning,Business,Business,854,94,94.0,2,2,4,4,2,1,3,1,4,3,1,1,1,1
59615,59616,Female,38,First-time,Business,Economy,854,11,7.0,3,3,4,3,4,2,5,4,3,3,3,3,3,3
59616,59617,Male,55,Returning,Business,Economy,964,0,0.0,1,3,1,2,1,2,2,3,2,2,4,2,2,4
59617,59618,Female,28,Returning,Business,Business,1575,27,28.0,1,1,2,1,1,4,2,5,2,2,3,2,2,4
59618,59619,Female,28,Returning,Business,Business,861,0,0.0,5,5,1,3,5,3,3,4,3,3,2,3,3,2
59619,59620,Female,30,Returning,Business,Business,965,39,25.0,3,3,2,4,3,4,5,4,5,5,4,5,5,3
59620,59621,Male,8,First-time,Business,Economy,787,0,0.0,3,3,3,3,1,4,4,2,4,4,4,3,4,5
59621,59622,Male,46,Returning,Business,Business,861,3,2.0,1,1,3,5,1,5,4,4,4,3,5,1,5,5
59622,59623,Female,22,First-time,Business,Economy,854,0,0.0,5,5,2,5,4,1,1,1,1,1,4,4,1,4
59623,59624,Female,40,Returning,Business,Business,787,0,0.0,3,3,3,4,3,4,5,4,4,3,4,3,4,4
59624,59625,Male,46,Returning,Business,Economy,964,3,4.0,1,1,3,4,1,2,4,2,4,4,4,4,4,4
59625,59626,Male,58,Returning,Business,Business,2453,122,130.0,3,3,2,2,3,2,3,2,2,4,2,2,2,2
59626,59627,Male,23,Returning,Business,Business,1564,19,7.0,3,3,4,2,3,4,2,4,2,2,3,2,2,4
59627,59628,Male,56,Returning,Business,Economy,854,2,5.0,4,4,1,2,4,2,2,1,2,2,3,2,2,3
59628,59629,Male,11,First-time,Business,Economy,854,0,0.0,4,4,2,4,3,1,4,1,4,4,4,4,4,4
59629,59630,Female,25,Returning,Business,Business,2341,0,0.0,4,4,5,3,4,5,3,3,3,3,4,4,3,5
59630,59631,Male,50,Returning,Business,Economy,854,0,0.0,3,3,3,4,3,4,4,5,4,4,3,4,4,2
59631,59632,Female,25,Returning,Business,Business,1805,3,7.0,2,2,2,3,2,1,3,1,3,3,3,3,3,3
59632,59633,Female,39,Returning,Business,Economy,787,19,10.0,5,5,3,2,5,2,2,1,2,2,3,2,2,4
59633,59634,Female,17,Returning,Business,Business,3633,12,0.0,5,5,3,2,5,4,2,1,2,2,4,2,2,3
59634,59635,Female,10,First-time,Business,Economy,964,10,0.0,0,0,5,0,2,3,1,2,1,1,4,0,1,4
59635,59636,Male,48,Returning,Business,Business,2427,1,0.0,2,2,3,4,2,4,5,4,4,5,4,2,4,4
59636,59637,Male,52,Returning,Business,Business,787,0,0.0,3,3,5,4,3,5,5,5,5,2,5,3,5,5
59637,59638,Female,59,Returning,Business,Business,956,1,13.0,1,1,4,3,1,2,3,2,1,5,2,2,2,2
59638,59639,Female,48,First-time,Business,Economy,854,40,31.0,1,1,4,1,4,3,5,1,5,5,3,1,5,3
59639,59640,Male,42,Returning,Business,Economy,787,74,60.0,2,2,1,2,2,1,2,4,2,2,3,2,2,2
59640,59641,Male,42,Returning,Business,Economy,565,0,0.0,3,3,2,5,3,3,5,4,5,5,5,5,5,1
59641,59642,Female,22,First-time,Business,Business,964,17,3.0,2,2,3,2,3,1,5,5,2,2,3,2,2,3
59642,59643,Female,17,First-time,Business,Economy,964,0,5.0,1,1,4,1,5,1,5,1,3,3,5,1,3,4
59643,59644,Female,42,Returning,Business,Business,3665,0,0.0,5,5,1,4,5,5,2,5,3,3,5,5,5,5
59644,59645,Female,21,Returning,Business,Business,2045,0,0.0,5,5,2,3,5,2,3,4,3,3,4,3,3,4
59645,59646,Male,38,First-time,Business,Economy,565,0,0.0,0,1,1,1,2,3,2,1,2,2,2,1,2,4
59646,59647,Male,15,Returning,Business,Economy,787,0,0.0,2,2,5,4,2,5,3,1,4,4,5,4,4,3
59647,59648,Male,38,Returning,Business,Business,564,0,0.0,2,2,1,4,2,1,4,1,4,5,1,1,1,1
59648,59649,Female,72,Returning,Business,Economy,387,0,0.0,3,3,4,3,3,4,3,4,4,1,4,4,4,4
59649,59650,Male,17,First-time,Business,Economy,965,18,22.0,2,2,3,2,4,1,5,5,5,5,3,3,5,4
59650,59651,Female,38,Returning,Business,Business,3242,0,0.0,5,4,5,1,5,3,1,5,1,4,3,5,3,3
59651,59652,Male,41,First-time,Business,Economy,454,0,0.0,4,2,5,2,3,1,2,2,2,2,4,2,2,5
59652,59653,Male,68,Returning,Personal,Economy,854,4,0.0,5,0,5,0,1,3,3,2,3,3,5,0,3,5
59653,59654,Male,34,Returning,Personal,Economy,965,1,0.0,5,3,3,3,2,4,1,3,1,1,4,3,1,5
59654,59655,Female,30,Returning,Personal,Economy,787,7,3.0,1,5,1,5,4,1,1,5,1,1,4,4,1,4
59655,59656,Female,34,Returning,Personal,Economy,965,0,0.0,4,5,4,5,3,4,5,3,5,5,5,4,5,4
59656,59657,Female,37,Returning,Personal,Economy,787,0,0.0,5,1,3,1,2,5,2,3,1,1,5,1,1,4
59657,59658,Female,49,Returning,Personal,Economy,965,7,10.0,4,1,3,5,5,1,4,1,5,2,1,1,1,1
59658,59659,Male,46,Returning,Personal,Economy,965,0,0.0,1,3,2,3,4,3,1,3,1,1,3,3,1,3
59659,59660,Male,8,Returning,Personal,Economy,861,0,0.0,4,2,3,2,3,4,4,3,4,4,5,2,4,4
59660,59661,Male,57,Returning,Personal,Economy,854,1,6.0,4,2,3,2,2,5,1,3,5,5,5,2,5,4
59661,59662,Female,45,Returning,Personal,Economy,787,0,0.0,5,1,5,5,1,1,4,1,4,4,1,1,1,5
59662,59663,Male,7,Returning,Personal,Economy,965,0,0.0,5,2,5,2,3,5,3,5,3,3,4,2,3,5
59663,59664,Female,29,Returning,Personal,Economy,965,0,0.0,1,1,1,1,2,3,2,4,2,2,2,1,2,3
59664,59665,Female,40,Returning,Personal,Economy,854,0,0.0,5,3,5,3,3,5,4,5,4,4,5,3,4,5
59665,59666,Male,23,Returning,Personal,Economy,964,2,0.0,5,3,4,3,3,4,4,4,4,4,4,4,4,5
59666,59667,Male,64,Returning,Personal,Economy,964,0,0.0,4,4,5,4,3,3,5,3,5,5,4,4,5,5
59667,59668,Female,7,Returning,Personal,Economy,854,3,0.0,5,2,5,2,1,4,1,5,1,1,5,2,1,4
59668,59669,Female,29,Returning,Personal,Economy,787,3,0.0,5,3,3,3,4,5,2,5,1,1,5,3,1,4
59669,59670,Female,46,Returning,Personal,Economy,854,10,16.0,5,1,3,5,3,5,5,1,5,3,5,1,5,1
59670,59671,Female,22,Returning,Personal,Economy,965,26,8.0,4,2,4,2,5,5,3,5,3,3,4,1,3,4
59671,59672,Male,22,Returning,Personal,Economy,854,0,0.0,5,3,5,3,2,3,5,5,5,5,5,3,5,4
59672,59673,Female,70,Returning,Personal,Economy,787,2,0.0,3,3,4,1,5,4,3,3,4,2,4,3,4,4
59673,59674,Female,60,Returning,Personal,Economy,965,0,0.0,5,5,3,4,3,1,5,5,3,3,1,5,1,1
59674,59675,Male,16,Returning,Personal,Economy,787,15,26.0,4,2,3,2,3,3,3,4,3,3,3,2,3,4
59675,59676,Female,32,Returning,Personal,Economy,787,0,0.0,5,2,3,2,3,3,1,2,1,1,4,2,1,4
59676,59677,Female,41,Returning,Personal,Economy,965,0,0.0,4,2,3,2,3,2,5,3,5,5,1,2,5,3
59677,59678,Female,47,Returning,Personal,Economy,787,8,0.0,5,3,5,3,4,2,5,3,5,2,2,3,2,2
59678,59679,Male,18,Returning,Personal,Economy,956,1,0.0,5,2,3,2,2,5,1,5,1,1,4,2,1,5
59679,59680,Female,22,Returning,Personal,Economy,861,0,0.0,5,4,4,4,3,5,4,3,4,4,5,4,4,4
59680,59681,Female,38,Returning,Personal,Economy,854,0,0.0,4,3,4,3,1,5,3,3,3,3,5,3,3,5
59681,59682,Male,32,Returning,Personal,Economy,965,0,0.0,5,2,3,2,2,4,1,5,2,2,4,3,2,4
59682,59683,Female,13,Returning,Personal,Economy,965,0,0.0,4,3,4,3,3,5,5,3,5,5,4,3,5,5
59683,59684,Male,11,Returning,Personal,Economy,854,30,48.0,5,3,4,3,2,3,2,4,2,2,5,4,2,4
59684,59685,Male,16,Returning,Personal,Economy,964,0,0.0,3,2,1,2,3,2,3,3,3,3,3,2,3,4
59685,59686,Female,64,Returning,Personal,Economy,964,10,0.0,5,5,5,5,3,5,5,5,5,5,5,4,5,5
59686,59687,Female,39,Returning,Personal,Economy,964,17,0.0,4,4,5,4,3,5,2,3,2,2,4,4,2,4
59687,59688,Female,47,Returning,Personal,Economy,854,7,14.0,5,2,4,5,3,2,5,2,5,4,2,2,2,1
59688,59689,Male,48,Returning,Personal,Economy,787,0,0.0,4,1,5,1,2,5,3,2,3,3,5,1,3,5
59689,59690,Male,39,Returning,Personal,Economy,861,30,23.0,5,3,3,3,3,3,5,2,5,5,5,3,5,5
59690,59691,Male,23,Returning,Personal,Economy,854,23,14.0,4,1,3,1,1,5,4,3,4,4,5,1,4,4
59691,59692,Male,41,Returning,Personal,Economy,787,0,0.0,5,1,4,1,3,4,1,3,1,1,5,1,1,5
59692,59693,Male,13,Returning,Personal,Economy,854,0,0.0,3,2,3,2,4,4,5,4,5,5,4,2,5,4
59693,59694,Female,32,Returning,Personal,Economy,787,121,111.0,4,2,5,2,2,3,1,2,1,1,4,2,1,4
59694,59695,Male,28,Returning,Personal,Economy,787,22,32.0,4,4,4,4,3,4,2,4,2,2,5,4,2,5
59695,59696,Male,48,Returning,Personal,Economy,854,22,31.0,4,4,4,4,4,4,4,4,2,2,4,4,2,5
59696,59697,Male,42,Returning,Personal,Economy,861,3,0.0,5,3,4,3,3,5,3,3,3,3,5,3,3,5
59697,59698,Female,26,Returning,Personal,Economy,854,11,19.0,4,3,5,3,4,4,2,2,2,2,5,3,2,5
59698,59699,Female,35,Returning,Personal,Economy,861,0,0.0,5,2,3,2,3,5,2,3,2,2,4,2,2,4
59699,59700,Female,69,Returning,Personal,Economy,964,0,5.0,5,1,4,5,3,5,4,1,5,3,5,1,5,1
59700,59701,Male,10,Returning,Personal,Economy,965,0,5.0,2,5,1,5,4,4,5,3,5,5,3,5,5,3
59701,59702,Male,28,Returning,Personal,Economy,965,0,0.0,2,4,3,4,1,1,1,3,1,1,1,3,1,1
59702,59703,Female,49,Returning,Personal,Economy,964,0,0.0,4,4,3,5,1,2,4,4,5,5,2,4,2,3
59703,59704,Female,35,Returning,Personal,Economy,964,0,0.0,4,4,4,4,4,3,3,4,3,3,4,4,3,5
59704,59705,Male,56,Returning,Personal,Economy,854,0,0.0,4,3,4,3,4,3,3,4,2,2,4,3,2,5
59705,59706,Female,13,Returning,Personal,Economy,861,0,21.0,5,3,3,3,3,3,2,3,2,2,4,2,2,4
59706,59707,Female,7,Returning,Personal,Economy,787,0,0.0,5,2,4,2,3,4,4,3,4,4,4,2,4,4
59707,59708,Male,31,Returning,Personal,Economy,964,14,3.0,2,2,2,2,4,1,3,2,3,3,4,2,3,4
59708,59709,Female,55,Returning,Business,Business,2551,0,0.0,2,2,3,5,2,4,4,4,3,3,4,2,4,4
59709,59710,Male,59,Returning,Business,Business,2809,0,0.0,2,5,4,5,5,4,4,4,4,2,4,5,4,4
59710,59711,Female,51,Returning,Business,Business,965,1,18.0,1,1,5,5,1,5,4,5,4,2,5,1,5,5
59711,59712,Female,56,Returning,Business,Business,787,0,6.0,1,4,4,5,4,4,4,4,5,4,4,4,4,4
59712,59713,Female,29,First-time,Business,Business,965,0,6.0,0,0,4,5,1,3,4,5,1,1,4,0,1,4
59713,59714,Female,19,First-time,Business,Economy,965,0,0.0,2,2,3,2,4,3,2,5,2,2,5,2,2,4
59714,59715,Male,54,Returning,Business,Business,3950,20,28.0,4,4,4,4,4,4,5,4,5,3,4,4,4,4
59715,59716,Male,56,Returning,Business,Business,964,0,0.0,5,5,5,4,5,4,4,4,4,4,4,5,4,4
59716,59717,Female,45,First-time,Business,Economy Plus,964,0,0.0,1,1,2,1,3,2,3,2,3,3,3,1,3,4
59717,59718,Male,56,Returning,Business,Business,2469,0,0.0,2,2,3,5,2,4,4,4,3,5,4,2,4,4
59718,59719,Female,47,First-time,Business,Economy Plus,854,22,13.0,2,2,2,2,3,3,3,4,2,2,4,2,2,4
59719,59720,Male,60,Returning,Business,Economy Plus,861,225,207.0,4,4,3,3,4,1,3,3,3,3,2,3,3,4
59720,59721,Female,33,Returning,Business,Business,2829,0,0.0,3,3,4,5,3,4,5,4,4,3,4,3,4,4
59721,59722,Female,29,Returning,Business,Economy Plus,854,0,0.0,4,4,3,3,4,1,3,1,3,3,3,3,3,3
59722,59723,Female,17,First-time,Business,Economy Plus,964,50,49.0,2,2,4,2,4,2,2,4,2,2,3,2,2,3
59723,59724,Male,80,Returning,Business,Economy Plus,556,0,0.0,5,5,4,4,5,1,4,5,4,4,2,4,4,5
59724,59725,Male,32,Returning,Business,Economy Plus,956,163,155.0,5,1,4,4,5,3,4,1,4,4,2,4,4,2
59725,59726,Female,39,First-time,Business,Economy Plus,565,17,36.0,1,1,4,1,3,3,3,2,3,3,3,1,3,4
59726,59727,Female,45,Returning,Personal,Economy Plus,854,13,7.0,5,2,5,4,2,2,4,2,5,2,2,2,2,2
59727,59728,Female,59,Returning,Personal,Economy Plus,964,0,0.0,1,3,3,4,4,4,3,3,1,5,4,3,4,4
59728,59729,Female,22,Returning,Personal,Economy Plus,854,0,1.0,4,0,3,0,4,3,5,5,5,5,5,0,5,4
59729,59730,Male,29,Returning,Personal,Economy Plus,964,8,0.0,4,3,3,3,3,4,2,4,2,2,5,3,2,4
59730,59731,Male,40,Returning,Personal,Economy Plus,787,0,0.0,4,2,3,2,1,5,2,4,2,2,5,2,2,5
59731,59732,Female,12,Returning,Personal,Economy Plus,787,14,2.0,5,3,2,3,5,3,5,2,5,5,4,3,5,2
59732,59733,Male,44,Returning,Personal,Economy Plus,964,0,0.0,1,2,2,2,1,2,3,2,3,3,2,2,3,2
59733,59734,Female,32,Returning,Personal,Economy Plus,787,0,0.0,4,4,4,4,2,3,3,5,3,3,4,4,3,5
59734,59735,Female,8,Returning,Personal,Economy Plus,965,34,35.0,5,2,3,2,1,5,2,5,4,4,4,2,4,5
59735,59736,Female,15,Returning,Personal,Economy Plus,965,23,16.0,3,2,2,2,3,2,1,5,1,1,4,2,1,3
59736,59737,Male,47,Returning,Business,Business,895,0,0.0,3,3,4,4,3,5,5,5,5,4,5,3,5,5
59737,59738,Female,51,Returning,Business,Business,1025,0,5.0,3,3,5,5,3,5,4,4,3,3,5,3,5,5
59738,59739,Female,17,Returning,Personal,Business,1062,0,0.0,4,1,4,1,1,3,1,4,1,1,4,1,1,5
59739,59740,Female,29,Returning,Business,Business,1025,0,0.0,4,5,3,4,4,5,4,5,4,4,5,4,4,4
59740,59741,Female,27,Returning,Business,Business,895,7,10.0,4,3,3,4,4,5,4,4,4,4,5,4,4,5
59741,59742,Male,43,Returning,Business,Business,2398,15,9.0,2,5,5,4,2,5,4,5,3,3,5,2,5,5
59742,59743,Male,44,Returning,Business,Business,895,0,0.0,1,1,5,5,1,4,5,4,4,4,4,1,4,4
59743,59744,Female,52,Returning,Business,Business,927,5,0.0,5,5,5,5,5,4,5,4,5,2,4,5,4,4
59744,59745,Female,40,Returning,Business,Business,2291,0,0.0,1,1,5,4,1,5,5,5,3,5,5,1,5,5
59745,59746,Male,40,Returning,Business,Business,1025,0,9.0,2,3,3,4,3,5,4,5,3,3,5,3,5,5
59746,59747,Male,53,Returning,Business,Business,2687,20,7.0,5,5,5,4,5,5,4,5,5,2,5,5,5,5
59747,59748,Male,22,First-time,Business,Economy,895,7,0.0,4,4,3,4,2,3,2,4,2,2,4,4,2,5
59748,59749,Male,25,First-time,Business,Business,895,14,12.0,0,4,4,4,3,5,3,2,3,3,4,4,3,5
59749,59750,Male,21,First-time,Business,Business,927,0,0.0,4,4,3,4,2,5,3,3,3,3,5,4,3,4
59750,59751,Female,55,Returning,Business,Business,895,0,0.0,5,5,5,4,5,5,4,5,4,3,5,5,5,5
59751,59752,Female,49,Returning,Business,Business,895,0,0.0,5,5,3,4,5,4,5,4,3,3,4,5,4,4
59752,59753,Male,56,Returning,Business,Business,2120,0,0.0,3,1,4,5,1,5,4,5,5,2,5,1,5,5
59753,59754,Male,29,First-time,Business,Business,1025,8,2.0,2,2,4,2,2,5,5,5,5,5,5,2,5,5
59754,59755,Male,48,Returning,Business,Business,3279,0,0.0,2,2,5,5,2,5,4,5,4,2,5,2,5,5
59755,59756,Male,26,First-time,Business,Business,895,0,0.0,3,3,5,3,4,3,4,3,4,4,5,4,4,4
59756,59757,Female,36,First-time,Business,Business,895,0,0.0,2,2,4,2,4,3,1,2,1,1,4,2,1,5
59757,59758,Male,35,First-time,Business,Business,927,5,6.0,3,3,5,3,3,4,4,5,4,4,5,4,4,5
59758,59759,Female,26,Returning,Business,Business,2275,33,17.0,3,3,5,4,3,4,4,4,4,4,5,3,4,5
59759,59760,Female,40,Returning,Business,Business,895,0,2.0,1,1,4,5,1,5,5,4,5,3,5,1,5,5
59760,59761,Female,58,Returning,Business,Business,1614,21,13.0,3,3,3,4,3,3,4,3,5,2,3,3,3,3
59761,59762,Male,24,First-time,Business,Business,895,21,10.0,0,5,4,5,1,3,4,5,4,4,5,5,4,4
59762,59763,Female,25,First-time,Business,Business,895,0,0.0,0,4,3,4,2,3,3,5,1,1,5,4,1,4
59763,59764,Female,23,First-time,Business,Economy,927,22,8.0,3,3,5,3,3,5,1,5,1,1,4,3,1,5
59764,59765,Female,38,Returning,Business,Business,3889,0,0.0,5,1,3,4,5,4,4,5,4,4,4,5,4,4
59765,59766,Male,31,Returning,Business,Business,1939,0,0.0,3,3,5,4,3,4,4,4,4,4,4,3,4,4
59766,59767,Male,29,First-time,Business,Economy,895,28,24.0,3,3,4,3,4,3,5,1,5,5,3,3,5,4
59767,59768,Female,33,Returning,Business,Business,1987,1,0.0,4,4,2,4,4,4,3,4,1,3,4,4,4,4
59768,59769,Female,25,First-time,Business,Economy,895,21,9.0,4,4,2,4,4,1,3,4,3,3,3,4,3,3
59769,59770,Female,19,First-time,Business,Economy,895,44,28.0,1,1,2,1,3,4,4,1,4,4,3,1,4,3
59770,59771,Male,25,First-time,Business,Economy,495,0,0.0,5,4,4,4,4,3,3,3,3,3,3,4,3,3
59771,59772,Female,20,First-time,Business,Economy,895,26,10.0,2,2,4,2,4,3,4,1,4,4,3,2,4,4
59772,59773,Female,24,First-time,Business,Business,927,0,0.0,0,0,3,0,2,3,5,1,5,5,3,0,5,3
59773,59774,Male,38,Returning,Business,Business,3463,0,0.0,5,5,2,4,5,5,5,5,2,1,5,5,5,5
59774,59775,Female,33,Returning,Business,Business,2686,24,68.0,3,4,2,1,3,5,5,5,4,4,5,3,5,5
59775,59776,Female,36,Returning,Business,Economy,495,266,266.0,2,2,5,5,2,4,5,4,5,4,3,5,1,3
59776,59777,Male,10,Returning,Personal,Economy,895,93,75.0,4,2,5,2,3,5,5,5,5,5,4,2,5,4
59777,59778,Male,60,Returning,Personal,Economy,1062,0,2.0,4,2,3,2,4,3,4,4,4,4,4,2,4,5
59778,59779,Female,35,Returning,Personal,Economy,927,0,0.0,4,4,3,4,2,4,1,3,1,1,4,4,1,4
59779,59780,Male,13,Returning,Personal,Economy,1025,3,11.0,4,1,5,1,1,5,5,5,5,5,5,1,5,5
59780,59781,Female,10,Returning,Personal,Economy,895,57,51.0,4,3,4,3,3,4,3,3,3,3,4,3,3,3
59781,59782,Male,68,Returning,Personal,Economy,1025,3,8.0,5,3,4,3,2,5,4,2,4,4,5,3,4,5
59782,59783,Male,45,Returning,Personal,Economy,1062,0,0.0,5,3,3,3,3,4,5,5,1,1,5,3,1,5
59783,59784,Female,63,Returning,Personal,Economy,895,1,0.0,4,2,5,5,3,4,4,2,5,4,4,1,4,4
59784,59785,Female,57,Returning,Personal,Economy,1062,30,30.0,4,2,4,5,2,5,4,2,3,3,5,2,5,5
59785,59786,Male,7,Returning,Personal,Economy,1062,5,0.0,4,4,3,4,2,4,1,4,1,1,4,4,1,4
59786,59787,Male,10,Returning,Personal,Economy,895,26,14.0,5,2,2,2,3,5,2,4,2,2,3,2,2,3
59787,59788,Female,11,Returning,Personal,Economy,895,16,3.0,1,1,3,1,1,3,4,1,3,3,1,1,3,2
59788,59789,Female,26,Returning,Personal,Economy,895,1,0.0,4,2,5,2,3,4,5,2,3,3,5,2,3,4
59789,59790,Female,33,Returning,Business,Business,927,15,0.0,5,5,3,4,5,5,5,5,3,2,5,5,5,5
59790,59791,Male,56,Returning,Business,Business,1025,0,0.0,1,2,3,4,1,3,4,4,3,4,3,1,3,3
59791,59792,Female,40,Returning,Business,Business,3361,344,331.0,3,3,4,4,3,2,4,5,4,4,3,3,5,5
59792,59793,Male,39,Returning,Business,Economy Plus,1025,0,0.0,4,4,1,4,4,4,4,5,4,4,4,4,4,3
59793,59794,Female,34,First-time,Business,Economy Plus,927,0,0.0,3,3,2,3,3,3,3,3,3,3,5,3,3,2
59794,59795,Female,23,Returning,Personal,Economy Plus,895,0,0.0,4,4,3,4,4,4,4,3,4,4,4,4,4,4
59795,59796,Male,16,Returning,Personal,Economy Plus,895,17,0.0,3,1,1,1,1,4,3,5,3,3,5,1,3,1
59796,59797,Female,52,Returning,Business,Business,1023,0,0.0,4,4,4,4,4,4,5,4,4,3,4,4,4,4
59797,59798,Male,28,Returning,Business,Business,1065,134,133.0,3,3,4,4,3,5,4,5,4,4,4,3,4,5
